UserID,TotalCourses,TotalSpent,AverageSpending,PreferredCategory,PreferredLevel,AverageCourseRating,DiversityScore,EnrollmentFrequency,LearningDepthIndex,AverageCoursesPerCategory,PreferredPaymentMethod,AverageCoursePrice,Age,Gender
U01456,1,0.0,0.0,Finance,Beginner,4.14,1,1.0,0.0,1.0,Credit Card,0.0,30,Male
U01457,1,394.26,394.26,Cybersecurity,Intermediate,1.35,1,1.0,1.0,1.0,PayPal,394.26,27,Male
U01458,1,0.0,0.0,Business,Advanced,2.0,1,1.0,2.0,1.0,PayPal,0.0,24,Male
U01459,1,0.0,0.0,Programming,Beginner,1.28,1,1.0,0.0,1.0,Credit Card,0.0,17,Female
U01461,1,327.99,327.99,Project Management,Beginner,1.51,1,1.0,0.0,1.0,PayPal,327.99,16,Male
U01462,1,212.39,212.39,Digital Marketing,Advanced,3.15,1,1.0,2.0,1.0,Credit Card,212.39,27,Male
U01464,1,0.0,0.0,Design,Beginner,4.51,1,1.0,0.0,1.0,Credit Card,0.0,33,Male
U01467,1,487.92,487.92,Business,Advanced,3.64,1,1.0,2.0,1.0,Credit Card,487.92,19,Female
U01471,1,0.0,0.0,Artificial Intelligence,Beginner,3.64,1,1.0,0.0,1.0,Bank Transfer,0.0,19,Female
U01477,1,0.0,0.0,Digital Marketing,Beginner,2.14,1,1.0,0.0,1.0,PayPal,0.0,17,Female
U01478,1,0.0,0.0,Programming,Intermediate,2.43,1,1.0,1.0,1.0,Credit Card,0.0,35,Female
U01479,1,0.0,0.0,Finance,Beginner,4.14,1,1.0,0.0,1.0,PayPal,0.0,25,Female
U01481,1,0.0,0.0,Machine Learning,Intermediate,1.73,1,1.0,1.0,1.0,Credit Card,0.0,20,Male
U01483,1,0.0,0.0,Design,Beginner,4.51,1,1.0,0.0,1.0,Bank Transfer,0.0,18,Male
U01484,1,0.0,0.0,Programming,Beginner,1.28,1,1.0,0.0,1.0,Credit Card,0.0,17,Male
U01485,1,0.0,0.0,Finance,Beginner,4.14,1,1.0,0.0,1.0,PayPal,0.0,16,Male
U01486,1,0.0,0.0,Finance,Advanced,1.59,1,1.0,2.0,1.0,PayPal,0.0,17,Male
U01489,1,487.92,487.92,Business,Advanced,3.64,1,1.0,2.0,1.0,Credit Card,487.92,27,Male
U01490,1,0.0,0.0,Cybersecurity,Intermediate,1.91,1,1.0,1.0,1.0,Bank Transfer,0.0,19,Female
U01494,1,0.0,0.0,Cybersecurity,Advanced,2.38,1,1.0,2.0,1.0,Bank Transfer,0.0,32,Male
U01499,1,0.0,0.0,Machine Learning,Advanced,1.81,1,1.0,2.0,1.0,Credit Card,0.0,30,Female
U01501,1,119.04,119.04,Finance,Intermediate,2.75,1,1.0,1.0,1.0,Credit Card,119.04,23,Male
U01502,1,57.32,57.32,Web Development,Advanced,4.74,1,1.0,2.0,1.0,Bank Transfer,57.32,28,Female
U01503,1,276.37,276.37,Design,Advanced,2.72,1,1.0,2.0,1.0,PayPal,276.37,30,Female
U01504,1,472.28,472.28,Programming,Beginner,4.74,1,1.0,0.0,1.0,Bank Transfer,472.28,31,Male
U01508,1,0.0,0.0,Cybersecurity,Beginner,4.94,1,1.0,0.0,1.0,Bank Transfer,0.0,34,Male
U01513,1,0.0,0.0,Finance,Intermediate,4.1,1,1.0,1.0,1.0,PayPal,0.0,23,Male
U01516,1,0.0,0.0,Design,Advanced,2.61,1,1.0,2.0,1.0,PayPal,0.0,19,Male
U01518,1,490.9,490.9,Artificial Intelligence,Beginner,4.55,1,1.0,0.0,1.0,PayPal,490.9,21,Male
U01520,1,0.0,0.0,Digital Marketing,Intermediate,4.66,1,1.0,1.0,1.0,PayPal,0.0,26,Female
U01521,1,327.99,327.99,Project Management,Beginner,1.51,1,1.0,0.0,1.0,Bank Transfer,327.99,34,Female
U01527,1,37.89,37.89,Web Development,Advanced,1.3,1,1.0,2.0,1.0,Credit Card,37.89,29,Female
U01534,1,0.0,0.0,Cybersecurity,Beginner,4.94,1,1.0,0.0,1.0,PayPal,0.0,28,Male
U01539,1,0.0,0.0,Machine Learning,Intermediate,4.73,1,1.0,1.0,1.0,Bank Transfer,0.0,24,Female
U01540,1,0.0,0.0,Cybersecurity,Beginner,4.94,1,1.0,0.0,1.0,Credit Card,0.0,30,Female
U01542,1,177.34,177.34,Digital Marketing,Advanced,3.89,1,1.0,2.0,1.0,Credit Card,177.34,18,Female
U01544,1,119.04,119.04,Finance,Intermediate,2.75,1,1.0,1.0,1.0,Credit Card,119.04,31,Female
U01545,1,0.0,0.0,Web Development,Beginner,2.2,1,1.0,0.0,1.0,Credit Card,0.0,15,Female
U01546,1,0.0,0.0,Artificial Intelligence,Beginner,3.64,1,1.0,0.0,1.0,PayPal,0.0,34,Male
U01550,1,0.0,0.0,Machine Learning,Intermediate,1.73,1,1.0,1.0,1.0,Bank Transfer,0.0,16,Male
U01551,1,0.0,0.0,Marketing,Advanced,2.98,1,1.0,2.0,1.0,PayPal,0.0,16,Male
U01552,1,0.0,0.0,Design,Advanced,4.45,1,1.0,2.0,1.0,PayPal,0.0,32,Male
U01555,1,0.0,0.0,Data Science,Beginner,3.65,1,1.0,0.0,1.0,PayPal,0.0,23,Female
U01557,1,0.0,0.0,Machine Learning,Advanced,1.81,1,1.0,2.0,1.0,Credit Card,0.0,17,Male
U01558,1,57.32,57.32,Web Development,Advanced,4.74,1,1.0,2.0,1.0,Credit Card,57.32,32,Male
U01559,1,89.59,89.59,Artificial Intelligence,Intermediate,2.68,1,1.0,1.0,1.0,Bank Transfer,89.59,19,Male
U01560,1,0.0,0.0,Data Science,Intermediate,3.6,1,1.0,1.0,1.0,Bank Transfer,0.0,24,Male
U01562,1,0.0,0.0,Digital Marketing,Beginner,2.14,1,1.0,0.0,1.0,Credit Card,0.0,18,Female
U01563,1,0.0,0.0,Finance,Intermediate,4.1,1,1.0,1.0,1.0,Credit Card,0.0,35,Female
U01564,1,346.71,346.71,Project Management,Advanced,1.23,1,1.0,2.0,1.0,PayPal,346.71,28,Female
U01565,1,212.39,212.39,Digital Marketing,Advanced,3.15,1,1.0,2.0,1.0,Credit Card,212.39,32,Male
U01566,1,0.0,0.0,Artificial Intelligence,Beginner,3.64,1,1.0,0.0,1.0,Credit Card,0.0,29,Male
U01567,1,0.0,0.0,Digital Marketing,Beginner,2.14,1,1.0,0.0,1.0,Bank Transfer,0.0,22,Male
U01569,1,0.0,0.0,Marketing,Advanced,2.01,1,1.0,2.0,1.0,Credit Card,0.0,35,Male
U01572,1,53.86,53.86,Finance,Beginner,2.47,1,1.0,0.0,1.0,Bank Transfer,53.86,29,Female
U01574,1,346.71,346.71,Project Management,Advanced,1.23,1,1.0,2.0,1.0,Bank Transfer,346.71,17,Male
U01577,1,0.0,0.0,Design,Advanced,1.52,1,1.0,2.0,1.0,Credit Card,0.0,30,Male
U01579,1,0.0,0.0,Finance,Advanced,1.59,1,1.0,2.0,1.0,Credit Card,0.0,31,Male
U01584,1,0.0,0.0,Digital Marketing,Beginner,4.44,1,1.0,0.0,1.0,Credit Card,0.0,32,Male
U01588,1,0.0,0.0,Project Management,Intermediate,3.45,1,1.0,1.0,1.0,Bank Transfer,0.0,32,Male
U01589,1,0.0,0.0,Cybersecurity,Beginner,4.94,1,1.0,0.0,1.0,PayPal,0.0,16,Female
U01593,1,0.0,0.0,Digital Marketing,Beginner,4.44,1,1.0,0.0,1.0,Credit Card,0.0,34,Male
U01598,1,0.0,0.0,Web Development,Beginner,3.32,1,1.0,0.0,1.0,Bank Transfer,0.0,30,Female
U01600,1,326.02,326.02,Business,Intermediate,2.69,1,1.0,1.0,1.0,Bank Transfer,326.02,29,Female
U01604,1,0.0,0.0,Project Management,Intermediate,3.45,1,1.0,1.0,1.0,PayPal,0.0,31,Female
U01605,1,57.32,57.32,Web Development,Advanced,4.74,1,1.0,2.0,1.0,PayPal,57.32,18,Male
U01606,1,346.71,346.71,Project Management,Advanced,1.23,1,1.0,2.0,1.0,Bank Transfer,346.71,17,Female
U01607,1,89.59,89.59,Artificial Intelligence,Intermediate,2.68,1,1.0,1.0,1.0,Bank Transfer,89.59,25,Male
U01610,1,0.0,0.0,Marketing,Advanced,2.01,1,1.0,2.0,1.0,Bank Transfer,0.0,31,Male
U01615,1,0.0,0.0,Machine Learning,Advanced,1.81,1,1.0,2.0,1.0,PayPal,0.0,29,Male
U01616,1,0.0,0.0,Web Development,Beginner,3.32,1,1.0,0.0,1.0,Bank Transfer,0.0,20,Male
U01617,1,0.0,0.0,Programming,Beginner,1.28,1,1.0,0.0,1.0,Credit Card,0.0,21,Male
U01619,1,490.9,490.9,Artificial Intelligence,Beginner,4.55,1,1.0,0.0,1.0,Credit Card,490.9,20,Female
U01623,1,0.0,0.0,Digital Marketing,Beginner,2.14,1,1.0,0.0,1.0,Bank Transfer,0.0,23,Male
U01626,1,0.0,0.0,Finance,Beginner,4.14,1,1.0,0.0,1.0,Credit Card,0.0,26,Female
U01629,1,53.86,53.86,Finance,Beginner,2.47,1,1.0,0.0,1.0,Bank Transfer,53.86,28,Female
U01630,1,0.0,0.0,Data Science,Intermediate,3.02,1,1.0,1.0,1.0,PayPal,0.0,33,Male
U01632,1,0.0,0.0,Cybersecurity,Intermediate,3.93,1,1.0,1.0,1.0,Credit Card,0.0,21,Male
U01639,1,0.0,0.0,Programming,Intermediate,2.43,1,1.0,1.0,1.0,PayPal,0.0,27,Male
U01641,1,0.0,0.0,Finance,Intermediate,4.1,1,1.0,1.0,1.0,Credit Card,0.0,17,Male
U01642,1,0.0,0.0,Data Science,Beginner,3.65,1,1.0,0.0,1.0,Credit Card,0.0,26,Male
U01650,1,0.0,0.0,Machine Learning,Advanced,1.81,1,1.0,2.0,1.0,PayPal,0.0,33,Male
U01651,1,212.39,212.39,Digital Marketing,Advanced,3.15,1,1.0,2.0,1.0,Credit Card,212.39,25,Female
U01655,1,0.0,0.0,Machine Learning,Advanced,1.81,1,1.0,2.0,1.0,PayPal,0.0,23,Male
U01657,1,0.0,0.0,Data Science,Beginner,3.65,1,1.0,0.0,1.0,Bank Transfer,0.0,22,Female
U01658,1,177.34,177.34,Digital Marketing,Advanced,3.89,1,1.0,2.0,1.0,PayPal,177.34,31,Female
U01661,1,0.0,0.0,Web Development,Beginner,3.32,1,1.0,0.0,1.0,Credit Card,0.0,27,Female
U01668,1,0.0,0.0,Machine Learning,Beginner,1.13,1,1.0,0.0,1.0,Credit Card,0.0,27,Female
U01670,1,0.0,0.0,Web Development,Beginner,3.32,1,1.0,0.0,1.0,PayPal,0.0,19,Male
U01672,1,0.0,0.0,Design,Beginner,4.51,1,1.0,0.0,1.0,Credit Card,0.0,15,Male
U01675,1,394.26,394.26,Cybersecurity,Intermediate,1.35,1,1.0,1.0,1.0,Credit Card,394.26,17,Male
U01676,1,0.0,0.0,Marketing,Advanced,4.79,1,1.0,2.0,1.0,Credit Card,0.0,22,Male
U01679,1,0.0,0.0,Design,Advanced,4.45,1,1.0,2.0,1.0,Credit Card,0.0,16,Female
U01680,1,0.0,0.0,Business,Advanced,2.0,1,1.0,2.0,1.0,Bank Transfer,0.0,30,Male
U01681,1,0.0,0.0,Project Management,Intermediate,3.45,1,1.0,1.0,1.0,Credit Card,0.0,33,Male
U01685,1,0.0,0.0,Machine Learning,Intermediate,1.73,1,1.0,1.0,1.0,Bank Transfer,0.0,26,Female
U01686,1,0.0,0.0,Marketing,Advanced,2.01,1,1.0,2.0,1.0,Credit Card,0.0,32,Male
U01691,1,37.89,37.89,Web Development,Advanced,1.3,1,1.0,2.0,1.0,Credit Card,37.89,22,Male
U01694,1,342.61,342.61,Project Management,Intermediate,4.84,1,1.0,1.0,1.0,PayPal,342.61,35,Male
U01700,1,326.02,326.02,Business,Intermediate,2.69,1,1.0,1.0,1.0,Bank Transfer,326.02,25,Female
U01701,1,117.68,117.68,Data Science,Advanced,2.57,1,1.0,2.0,1.0,PayPal,117.68,22,Male
U01705,1,472.28,472.28,Programming,Beginner,4.74,1,1.0,0.0,1.0,PayPal,472.28,28,Male
U01706,1,0.0,0.0,Programming,Beginner,3.85,1,1.0,0.0,1.0,Credit Card,0.0,17,Female
U01710,1,394.26,394.26,Cybersecurity,Intermediate,1.35,1,1.0,1.0,1.0,PayPal,394.26,32,Male
U01711,1,53.86,53.86,Finance,Beginner,2.47,1,1.0,0.0,1.0,PayPal,53.86,15,Female
U01712,1,0.0,0.0,Finance,Advanced,1.59,1,1.0,2.0,1.0,Bank Transfer,0.0,30,Male
U01714,1,0.0,0.0,Data Science,Intermediate,3.02,1,1.0,1.0,1.0,Bank Transfer,0.0,24,Female
U01716,1,57.32,57.32,Web Development,Advanced,4.74,1,1.0,2.0,1.0,PayPal,57.32,22,Female
U01718,1,0.0,0.0,Design,Advanced,1.52,1,1.0,2.0,1.0,Bank Transfer,0.0,23,Male
U01719,1,119.04,119.04,Finance,Intermediate,2.75,1,1.0,1.0,1.0,Bank Transfer,119.04,32,Female
U01722,1,0.0,0.0,Machine Learning,Advanced,1.81,1,1.0,2.0,1.0,Credit Card,0.0,30,Female
U01723,1,0.0,0.0,Design,Advanced,1.52,1,1.0,2.0,1.0,Bank Transfer,0.0,32,Female
U01727,1,0.0,0.0,Cybersecurity,Intermediate,3.93,1,1.0,1.0,1.0,Credit Card,0.0,15,Female
U01730,1,0.0,0.0,Design,Advanced,2.61,1,1.0,2.0,1.0,Credit Card,0.0,27,Female
U01731,1,0.0,0.0,Finance,Intermediate,4.1,1,1.0,1.0,1.0,Credit Card,0.0,28,Male
U01735,1,57.32,57.32,Web Development,Advanced,4.74,1,1.0,2.0,1.0,Credit Card,57.32,29,Male
U01736,1,0.0,0.0,Data Science,Intermediate,3.6,1,1.0,1.0,1.0,PayPal,0.0,17,Male
U01737,1,0.0,0.0,Programming,Beginner,1.28,1,1.0,0.0,1.0,Bank Transfer,0.0,23,Male
U01739,1,0.0,0.0,Marketing,Advanced,2.98,1,1.0,2.0,1.0,Bank Transfer,0.0,19,Male
U01740,1,0.0,0.0,Marketing,Advanced,2.98,1,1.0,2.0,1.0,Credit Card,0.0,20,Male
U01743,1,0.0,0.0,Machine Learning,Advanced,1.81,1,1.0,2.0,1.0,Bank Transfer,0.0,15,Male
U01748,1,394.26,394.26,Cybersecurity,Intermediate,1.35,1,1.0,1.0,1.0,Bank Transfer,394.26,22,Male
U01749,1,276.37,276.37,Design,Advanced,2.72,1,1.0,2.0,1.0,PayPal,276.37,31,Female
U01751,1,0.78,0.78,Machine Learning,Advanced,3.89,1,1.0,2.0,1.0,Credit Card,0.78,25,Female
U01753,1,0.0,0.0,Business,Advanced,2.0,1,1.0,2.0,1.0,Bank Transfer,0.0,17,Female
U01755,1,285.05,285.05,Business,Beginner,1.96,1,1.0,0.0,1.0,Bank Transfer,285.05,26,Female
U01757,1,0.0,0.0,Programming,Beginner,2.88,1,1.0,0.0,1.0,Credit Card,0.0,26,Female
U01758,1,326.02,326.02,Business,Intermediate,2.69,1,1.0,1.0,1.0,Credit Card,326.02,16,Female
U01760,1,490.9,490.9,Artificial Intelligence,Beginner,4.55,1,1.0,0.0,1.0,Bank Transfer,490.9,19,Male
U01763,1,248.1,248.1,Artificial Intelligence,Beginner,1.2,1,1.0,0.0,1.0,Credit Card,248.1,24,Male
U01765,1,0.0,0.0,Marketing,Advanced,2.01,1,1.0,2.0,1.0,PayPal,0.0,24,Female
U01767,1,0.0,0.0,Digital Marketing,Beginner,4.44,1,1.0,0.0,1.0,Credit Card,0.0,15,Female
U01772,1,0.0,0.0,Marketing,Advanced,2.01,1,1.0,2.0,1.0,PayPal,0.0,32,Female
U01777,1,0.0,0.0,Web Development,Beginner,2.2,1,1.0,0.0,1.0,Credit Card,0.0,27,Male
U01779,1,0.0,0.0,Marketing,Intermediate,4.72,1,1.0,1.0,1.0,PayPal,0.0,31,Male
U01781,1,0.0,0.0,Project Management,Intermediate,3.45,1,1.0,1.0,1.0,PayPal,0.0,30,Male
U01782,1,0.0,0.0,Programming,Beginner,3.85,1,1.0,0.0,1.0,Bank Transfer,0.0,17,Female
U01784,1,119.04,119.04,Finance,Intermediate,2.75,1,1.0,1.0,1.0,PayPal,119.04,32,Female
U01793,1,0.0,0.0,Cybersecurity,Intermediate,3.93,1,1.0,1.0,1.0,Credit Card,0.0,30,Male
U01794,1,0.0,0.0,Business,Advanced,2.0,1,1.0,2.0,1.0,Credit Card,0.0,26,Male
U01796,1,0.0,0.0,Web Development,Advanced,2.67,1,1.0,2.0,1.0,PayPal,0.0,15,Male
U01797,1,490.9,490.9,Artificial Intelligence,Beginner,4.55,1,1.0,0.0,1.0,Credit Card,490.9,33,Male
U01798,1,487.92,487.92,Business,Advanced,3.64,1,1.0,2.0,1.0,Bank Transfer,487.92,18,Male
U01799,1,0.0,0.0,Business,Advanced,3.15,1,1.0,2.0,1.0,Bank Transfer,0.0,33,Female
U01801,1,394.26,394.26,Cybersecurity,Intermediate,1.35,1,1.0,1.0,1.0,Credit Card,394.26,20,Male
U01806,1,0.0,0.0,Finance,Beginner,4.14,1,1.0,0.0,1.0,PayPal,0.0,26,Male
U01811,1,0.0,0.0,Finance,Advanced,1.59,1,1.0,2.0,1.0,PayPal,0.0,28,Female
U01813,1,0.0,0.0,Data Science,Beginner,3.65,1,1.0,0.0,1.0,Bank Transfer,0.0,24,Female
U01815,1,0.0,0.0,Design,Beginner,4.51,1,1.0,0.0,1.0,PayPal,0.0,30,Male
U01817,1,0.0,0.0,Business,Advanced,2.0,1,1.0,2.0,1.0,Credit Card,0.0,33,Male
U01819,1,0.0,0.0,Marketing,Advanced,4.79,1,1.0,2.0,1.0,PayPal,0.0,17,Male
U01821,1,0.0,0.0,Business,Advanced,3.15,1,1.0,2.0,1.0,Bank Transfer,0.0,22,Male
U01824,1,327.99,327.99,Project Management,Beginner,1.51,1,1.0,0.0,1.0,Credit Card,327.99,20,Male
U01826,1,0.0,0.0,Digital Marketing,Beginner,2.14,1,1.0,0.0,1.0,Credit Card,0.0,17,Male
U01832,1,0.0,0.0,Programming,Beginner,2.88,1,1.0,0.0,1.0,Credit Card,0.0,24,Male
U01837,1,326.02,326.02,Business,Intermediate,2.69,1,1.0,1.0,1.0,Bank Transfer,326.02,24,Female
U01839,1,0.0,0.0,Data Science,Intermediate,3.6,1,1.0,1.0,1.0,PayPal,0.0,22,Female
U01841,1,0.0,0.0,Cybersecurity,Intermediate,1.91,1,1.0,1.0,1.0,PayPal,0.0,18,Female
U01844,1,0.0,0.0,Data Science,Intermediate,3.02,1,1.0,1.0,1.0,PayPal,0.0,18,Female
U01845,1,0.0,0.0,Design,Advanced,4.45,1,1.0,2.0,1.0,PayPal,0.0,17,Female
U01847,1,0.0,0.0,Cybersecurity,Intermediate,1.91,1,1.0,1.0,1.0,PayPal,0.0,18,Female
U01848,1,0.0,0.0,Business,Advanced,3.15,1,1.0,2.0,1.0,Credit Card,0.0,30,Female
U01849,1,0.0,0.0,Project Management,Intermediate,3.45,1,1.0,1.0,1.0,Credit Card,0.0,23,Male
U01853,1,89.59,89.59,Artificial Intelligence,Intermediate,2.68,1,1.0,1.0,1.0,Credit Card,89.59,31,Male
U01855,1,53.86,53.86,Finance,Beginner,2.47,1,1.0,0.0,1.0,PayPal,53.86,15,Female
U01862,1,0.0,0.0,Digital Marketing,Intermediate,4.66,1,1.0,1.0,1.0,Credit Card,0.0,24,Male
U01863,1,342.61,342.61,Project Management,Intermediate,4.84,1,1.0,1.0,1.0,Credit Card,342.61,26,Male
U01864,1,0.0,0.0,Marketing,Intermediate,4.72,1,1.0,1.0,1.0,PayPal,0.0,15,Male
U01866,1,0.0,0.0,Project Management,Intermediate,3.45,1,1.0,1.0,1.0,PayPal,0.0,25,Male
U01869,1,0.0,0.0,Cybersecurity,Intermediate,1.91,1,1.0,1.0,1.0,PayPal,0.0,32,Male
U01870,1,0.0,0.0,Cybersecurity,Intermediate,3.93,1,1.0,1.0,1.0,Credit Card,0.0,28,Female
U01873,1,0.0,0.0,Programming,Beginner,1.28,1,1.0,0.0,1.0,Bank Transfer,0.0,26,Male
U01874,1,415.51,415.51,Artificial Intelligence,Intermediate,3.11,1,1.0,1.0,1.0,Bank Transfer,415.51,15,Female
U01875,1,285.05,285.05,Business,Beginner,1.96,1,1.0,0.0,1.0,Bank Transfer,285.05,30,Male
U01881,1,346.71,346.71,Project Management,Advanced,1.23,1,1.0,2.0,1.0,PayPal,346.71,30,Male
U01883,1,490.9,490.9,Artificial Intelligence,Beginner,4.55,1,1.0,0.0,1.0,PayPal,490.9,30,Female
U01884,1,346.71,346.71,Project Management,Advanced,1.23,1,1.0,2.0,1.0,Bank Transfer,346.71,20,Male
U01888,1,0.0,0.0,Cybersecurity,Intermediate,3.93,1,1.0,1.0,1.0,PayPal,0.0,15,Female
U01889,1,0.0,0.0,Design,Advanced,2.61,1,1.0,2.0,1.0,Credit Card,0.0,30,Female
U01891,1,0.0,0.0,Programming,Beginner,1.28,1,1.0,0.0,1.0,Credit Card,0.0,35,Female
U01894,1,0.0,0.0,Project Management,Beginner,4.68,1,1.0,0.0,1.0,Credit Card,0.0,35,Male
U01897,1,0.0,0.0,Design,Advanced,1.52,1,1.0,2.0,1.0,PayPal,0.0,15,Female
U01898,1,117.68,117.68,Data Science,Advanced,2.57,1,1.0,2.0,1.0,Bank Transfer,117.68,26,Male
U01902,1,57.32,57.32,Web Development,Advanced,4.74,1,1.0,2.0,1.0,Credit Card,57.32,30,Female
U01904,1,487.92,487.92,Business,Advanced,3.64,1,1.0,2.0,1.0,PayPal,487.92,17,Male
U01910,1,177.34,177.34,Digital Marketing,Advanced,3.89,1,1.0,2.0,1.0,Credit Card,177.34,28,Male
U01911,1,299.57,299.57,Data Science,Beginner,3.74,1,1.0,0.0,1.0,Bank Transfer,299.57,22,Male
U01913,1,0.0,0.0,Programming,Beginner,2.88,1,1.0,0.0,1.0,Bank Transfer,0.0,24,Male
U01914,1,0.0,0.0,Design,Advanced,2.61,1,1.0,2.0,1.0,Credit Card,0.0,32,Female
U01919,1,0.0,0.0,Programming,Beginner,1.28,1,1.0,0.0,1.0,Bank Transfer,0.0,16,Female
U01925,1,299.57,299.57,Data Science,Beginner,3.74,1,1.0,0.0,1.0,Credit Card,299.57,33,Male
U01928,1,0.0,0.0,Cybersecurity,Beginner,4.94,1,1.0,0.0,1.0,Bank Transfer,0.0,33,Female
U01932,1,415.51,415.51,Artificial Intelligence,Intermediate,3.11,1,1.0,1.0,1.0,Bank Transfer,415.51,25,Male
U01937,1,0.0,0.0,Artificial Intelligence,Beginner,3.64,1,1.0,0.0,1.0,PayPal,0.0,21,Female
U01942,1,0.0,0.0,Project Management,Intermediate,3.45,1,1.0,1.0,1.0,Credit Card,0.0,27,Male
U01945,1,342.61,342.61,Project Management,Intermediate,4.84,1,1.0,1.0,1.0,Bank Transfer,342.61,29,Female
U01946,1,0.0,0.0,Machine Learning,Intermediate,1.73,1,1.0,1.0,1.0,PayPal,0.0,19,Female
U01947,1,0.0,0.0,Finance,Intermediate,4.1,1,1.0,1.0,1.0,PayPal,0.0,27,Female
U01949,1,0.0,0.0,Machine Learning,Intermediate,1.73,1,1.0,1.0,1.0,PayPal,0.0,19,Male
U01955,1,0.0,0.0,Finance,Beginner,4.14,1,1.0,0.0,1.0,PayPal,0.0,29,Female
U01956,1,0.0,0.0,Programming,Beginner,2.88,1,1.0,0.0,1.0,PayPal,0.0,34,Male
U01957,1,0.0,0.0,Marketing,Advanced,4.79,1,1.0,2.0,1.0,PayPal,0.0,30,Male
U01960,1,326.02,326.02,Business,Intermediate,2.69,1,1.0,1.0,1.0,Credit Card,326.02,19,Female
U01965,1,0.0,0.0,Finance,Intermediate,4.1,1,1.0,1.0,1.0,Bank Transfer,0.0,19,Female
U01967,1,0.0,0.0,Cybersecurity,Intermediate,1.91,1,1.0,1.0,1.0,Credit Card,0.0,27,Female
U01969,1,248.1,248.1,Artificial Intelligence,Beginner,1.2,1,1.0,0.0,1.0,PayPal,248.1,26,Male
U01971,1,0.0,0.0,Marketing,Advanced,4.79,1,1.0,2.0,1.0,Bank Transfer,0.0,17,Female
U01973,1,0.0,0.0,Programming,Intermediate,2.43,1,1.0,1.0,1.0,Bank Transfer,0.0,30,Male
U01975,1,394.26,394.26,Cybersecurity,Intermediate,1.35,1,1.0,1.0,1.0,Bank Transfer,394.26,29,Male
U01978,1,89.59,89.59,Artificial Intelligence,Intermediate,2.68,1,1.0,1.0,1.0,Bank Transfer,89.59,26,Male
U01980,1,0.0,0.0,Finance,Intermediate,4.1,1,1.0,1.0,1.0,PayPal,0.0,15,Female
U01981,1,0.0,0.0,Data Science,Intermediate,3.6,1,1.0,1.0,1.0,Bank Transfer,0.0,27,Female
U01982,1,276.37,276.37,Design,Advanced,2.72,1,1.0,2.0,1.0,PayPal,276.37,35,Female
U01985,1,0.0,0.0,Web Development,Beginner,3.32,1,1.0,0.0,1.0,Credit Card,0.0,22,Female
U01986,1,346.71,346.71,Project Management,Advanced,1.23,1,1.0,2.0,1.0,Credit Card,346.71,29,Female
U01995,1,0.0,0.0,Machine Learning,Advanced,1.81,1,1.0,2.0,1.0,Bank Transfer,0.0,35,Female
U01996,1,394.26,394.26,Cybersecurity,Intermediate,1.35,1,1.0,1.0,1.0,PayPal,394.26,29,Female
U01997,1,346.71,346.71,Project Management,Advanced,1.23,1,1.0,2.0,1.0,PayPal,346.71,16,Male
U02004,1,342.61,342.61,Project Management,Intermediate,4.84,1,1.0,1.0,1.0,Bank Transfer,342.61,27,Male
U02005,1,0.0,0.0,Finance,Beginner,4.14,1,1.0,0.0,1.0,PayPal,0.0,27,Male
U02006,1,0.0,0.0,Cybersecurity,Intermediate,1.91,1,1.0,1.0,1.0,Credit Card,0.0,34,Male
U02007,1,0.0,0.0,Finance,Beginner,4.14,1,1.0,0.0,1.0,Credit Card,0.0,25,Female
U02008,1,0.0,0.0,Marketing,Intermediate,4.11,1,1.0,1.0,1.0,PayPal,0.0,25,Male
U02009,1,299.57,299.57,Data Science,Beginner,3.74,1,1.0,0.0,1.0,PayPal,299.57,34,Male
U02011,1,0.0,0.0,Web Development,Beginner,3.32,1,1.0,0.0,1.0,Credit Card,0.0,27,Male
U02012,1,37.89,37.89,Web Development,Advanced,1.3,1,1.0,2.0,1.0,Credit Card,37.89,17,Female
U02018,1,0.0,0.0,Programming,Beginner,1.28,1,1.0,0.0,1.0,PayPal,0.0,35,Male
U02020,1,0.0,0.0,Machine Learning,Beginner,1.13,1,1.0,0.0,1.0,PayPal,0.0,18,Male
U02021,1,0.0,0.0,Cybersecurity,Advanced,2.38,1,1.0,2.0,1.0,Credit Card,0.0,25,Female
U02025,1,276.37,276.37,Design,Advanced,2.72,1,1.0,2.0,1.0,PayPal,276.37,21,Male
U02027,1,0.0,0.0,Digital Marketing,Beginner,2.14,1,1.0,0.0,1.0,Bank Transfer,0.0,28,Male
U02029,1,342.61,342.61,Project Management,Intermediate,4.84,1,1.0,1.0,1.0,PayPal,342.61,28,Male
U02030,1,117.68,117.68,Data Science,Advanced,2.57,1,1.0,2.0,1.0,PayPal,117.68,28,Female
U02034,1,117.68,117.68,Data Science,Advanced,2.57,1,1.0,2.0,1.0,Bank Transfer,117.68,31,Female
U02042,1,0.0,0.0,Project Management,Intermediate,3.45,1,1.0,1.0,1.0,Credit Card,0.0,32,Female
U02045,1,0.78,0.78,Machine Learning,Advanced,3.89,1,1.0,2.0,1.0,Credit Card,0.78,28,Female
U02046,1,0.0,0.0,Web Development,Beginner,3.32,1,1.0,0.0,1.0,Credit Card,0.0,17,Male
U02048,1,89.59,89.59,Artificial Intelligence,Intermediate,2.68,1,1.0,1.0,1.0,Bank Transfer,89.59,19,Female
