TotalCourses,TotalSpent,AverageSpending,PreferredCategory,PreferredLevel,AverageCourseRating,DiversityScore,EnrollmentFrequency,LearningDepthIndex,AverageCoursesPerCategory,PreferredPaymentMethod,AverageCoursePrice,Age,Gender,UserID,Cluster
1,490.9,490.9,Artificial Intelligence,Beginner,4.55,1,1.0,0.0,1.0,PayPal,490.9,26,Female,U00776,1
1,0.0,0.0,Cybersecurity,Advanced,2.38,1,1.0,2.0,1.0,Bank Transfer,0.0,24,Female,U00779,1
1,0.0,0.0,Programming,Intermediate,2.43,1,1.0,1.0,1.0,PayPal,0.0,32,Female,U00780,1
1,0.0,0.0,Data Science,Intermediate,3.6,1,1.0,1.0,1.0,PayPal,0.0,18,Female,U00781,1
1,0.0,0.0,Design,Advanced,2.61,1,1.0,2.0,1.0,PayPal,0.0,25,Male,U00782,1
1,0.0,0.0,Digital Marketing,Intermediate,4.66,1,1.0,1.0,1.0,PayPal,0.0,17,Female,U00785,1
1,0.0,0.0,Design,Advanced,1.52,1,1.0,2.0,1.0,Credit Card,0.0,19,Female,U00798,1
1,0.0,0.0,Marketing,Intermediate,4.11,1,1.0,1.0,1.0,Bank Transfer,0.0,18,Female,U00805,1
1,0.0,0.0,Data Science,Beginner,3.65,1,1.0,0.0,1.0,Bank Transfer,0.0,27,Male,U00806,1
1,342.61,342.61,Project Management,Intermediate,4.84,1,1.0,1.0,1.0,Bank Transfer,342.61,35,Female,U00807,1
1,0.0,0.0,Artificial Intelligence,Beginner,3.64,1,1.0,0.0,1.0,Bank Transfer,0.0,27,Female,U00808,1
1,490.9,490.9,Artificial Intelligence,Beginner,4.55,1,1.0,0.0,1.0,Credit Card,490.9,24,Male,U00809,1
1,0.0,0.0,Marketing,Advanced,2.01,1,1.0,2.0,1.0,Bank Transfer,0.0,21,Female,U00814,1
1,0.0,0.0,Web Development,Beginner,3.32,1,1.0,0.0,1.0,Credit Card,0.0,35,Female,U00817,1
1,0.0,0.0,Finance,Intermediate,4.1,1,1.0,1.0,1.0,PayPal,0.0,27,Male,U00824,1
1,53.86,53.86,Finance,Beginner,2.47,1,1.0,0.0,1.0,Credit Card,53.86,16,Male,U00826,1
1,326.02,326.02,Business,Intermediate,2.69,1,1.0,1.0,1.0,PayPal,326.02,26,Female,U00830,1
1,0.0,0.0,Programming,Beginner,3.85,1,1.0,0.0,1.0,Credit Card,0.0,20,Female,U00832,1
1,0.0,0.0,Web Development,Beginner,2.2,1,1.0,0.0,1.0,Credit Card,0.0,30,Male,U00834,1
1,0.0,0.0,Data Science,Intermediate,3.02,1,1.0,1.0,1.0,PayPal,0.0,33,Female,U00835,1
1,0.0,0.0,Marketing,Intermediate,4.72,1,1.0,1.0,1.0,Bank Transfer,0.0,26,Male,U00844,1
1,57.32,57.32,Web Development,Advanced,4.74,1,1.0,2.0,1.0,Credit Card,57.32,16,Male,U00846,1
1,0.0,0.0,Digital Marketing,Intermediate,4.66,1,1.0,1.0,1.0,Bank Transfer,0.0,23,Male,U00847,1
1,0.0,0.0,Machine Learning,Intermediate,4.73,1,1.0,1.0,1.0,Credit Card,0.0,21,Male,U00851,1
1,0.0,0.0,Programming,Beginner,1.28,1,1.0,0.0,1.0,Bank Transfer,0.0,15,Female,U00855,1
1,0.0,0.0,Digital Marketing,Beginner,2.14,1,1.0,0.0,1.0,PayPal,0.0,21,Female,U00856,1
1,0.0,0.0,Web Development,Beginner,3.32,1,1.0,0.0,1.0,Credit Card,0.0,15,Male,U00857,1
1,0.0,0.0,Data Science,Intermediate,3.02,1,1.0,1.0,1.0,PayPal,0.0,22,Male,U00859,1
1,490.9,490.9,Artificial Intelligence,Beginner,4.55,1,1.0,0.0,1.0,PayPal,490.9,23,Female,U00860,1
1,0.0,0.0,Machine Learning,Intermediate,1.73,1,1.0,1.0,1.0,Bank Transfer,0.0,22,Female,U00861,1
1,0.0,0.0,Programming,Beginner,2.88,1,1.0,0.0,1.0,Credit Card,0.0,23,Female,U00863,1
1,285.05,285.05,Business,Beginner,1.96,1,1.0,0.0,1.0,Credit Card,285.05,27,Male,U00865,1
1,0.0,0.0,Machine Learning,Intermediate,4.73,1,1.0,1.0,1.0,Bank Transfer,0.0,30,Male,U00866,1
1,0.0,0.0,Web Development,Beginner,3.32,1,1.0,0.0,1.0,PayPal,0.0,27,Male,U00872,1
1,490.9,490.9,Artificial Intelligence,Beginner,4.55,1,1.0,0.0,1.0,Bank Transfer,490.9,35,Male,U00877,1
1,177.34,177.34,Digital Marketing,Advanced,3.89,1,1.0,2.0,1.0,Credit Card,177.34,31,Male,U00878,1
1,177.34,177.34,Digital Marketing,Advanced,3.89,1,1.0,2.0,1.0,PayPal,177.34,15,Male,U00880,1
1,0.0,0.0,Digital Marketing,Beginner,2.14,1,1.0,0.0,1.0,Bank Transfer,0.0,34,Female,U00882,1
1,487.92,487.92,Business,Advanced,3.64,1,1.0,2.0,1.0,PayPal,487.92,19,Male,U00884,1
1,117.68,117.68,Data Science,Advanced,2.57,1,1.0,2.0,1.0,Credit Card,117.68,28,Female,U00885,1
1,0.0,0.0,Data Science,Intermediate,3.02,1,1.0,1.0,1.0,PayPal,0.0,31,Female,U00889,1
1,177.34,177.34,Digital Marketing,Advanced,3.89,1,1.0,2.0,1.0,Bank Transfer,177.34,20,Male,U00897,1
1,0.0,0.0,Cybersecurity,Intermediate,3.93,1,1.0,1.0,1.0,PayPal,0.0,23,Female,U00901,1
1,0.0,0.0,Digital Marketing,Beginner,2.14,1,1.0,0.0,1.0,PayPal,0.0,16,Female,U00904,1
1,0.0,0.0,Design,Advanced,4.45,1,1.0,2.0,1.0,Bank Transfer,0.0,15,Male,U00905,1
1,299.57,299.57,Data Science,Beginner,3.74,1,1.0,0.0,1.0,Credit Card,299.57,34,Female,U00906,1
1,0.0,0.0,Cybersecurity,Intermediate,3.93,1,1.0,1.0,1.0,Bank Transfer,0.0,16,Female,U00908,1
1,0.0,0.0,Programming,Beginner,2.88,1,1.0,0.0,1.0,Credit Card,0.0,35,Female,U00909,1
1,0.0,0.0,Cybersecurity,Intermediate,1.91,1,1.0,1.0,1.0,Credit Card,0.0,28,Male,U00912,1
1,57.32,57.32,Web Development,Advanced,4.74,1,1.0,2.0,1.0,Bank Transfer,57.32,35,Female,U00913,1
1,0.0,0.0,Data Science,Intermediate,3.02,1,1.0,1.0,1.0,PayPal,0.0,20,Male,U00916,1
1,0.0,0.0,Cybersecurity,Advanced,2.38,1,1.0,2.0,1.0,Credit Card,0.0,34,Male,U00924,1
1,57.32,57.32,Web Development,Advanced,4.74,1,1.0,2.0,1.0,Bank Transfer,57.32,21,Male,U00932,1
1,0.0,0.0,Programming,Beginner,2.88,1,1.0,0.0,1.0,Credit Card,0.0,27,Female,U00933,1
1,0.0,0.0,Project Management,Beginner,4.68,1,1.0,0.0,1.0,Credit Card,0.0,15,Female,U00934,1
1,0.0,0.0,Data Science,Beginner,3.65,1,1.0,0.0,1.0,Bank Transfer,0.0,16,Female,U00935,1
1,0.0,0.0,Digital Marketing,Beginner,4.44,1,1.0,0.0,1.0,PayPal,0.0,30,Female,U00936,1
1,0.0,0.0,Data Science,Intermediate,3.6,1,1.0,1.0,1.0,Credit Card,0.0,18,Male,U00939,1
1,0.0,0.0,Cybersecurity,Intermediate,1.91,1,1.0,1.0,1.0,Bank Transfer,0.0,15,Female,U00940,1
1,0.0,0.0,Finance,Beginner,4.14,1,1.0,0.0,1.0,Bank Transfer,0.0,21,Male,U00942,1
1,0.0,0.0,Project Management,Beginner,4.68,1,1.0,0.0,1.0,Bank Transfer,0.0,27,Female,U00945,1
1,0.0,0.0,Marketing,Intermediate,4.72,1,1.0,1.0,1.0,Bank Transfer,0.0,20,Female,U00946,1
1,0.0,0.0,Digital Marketing,Beginner,2.14,1,1.0,0.0,1.0,Bank Transfer,0.0,31,Female,U00947,1
1,327.99,327.99,Project Management,Beginner,1.51,1,1.0,0.0,1.0,PayPal,327.99,21,Female,U00956,1
1,0.0,0.0,Design,Advanced,2.61,1,1.0,2.0,1.0,Credit Card,0.0,17,Male,U00960,1
1,0.0,0.0,Business,Advanced,3.15,1,1.0,2.0,1.0,Credit Card,0.0,20,Male,U00962,1
1,0.0,0.0,Digital Marketing,Beginner,2.14,1,1.0,0.0,1.0,Credit Card,0.0,34,Female,U00965,1
1,0.0,0.0,Programming,Intermediate,2.43,1,1.0,1.0,1.0,PayPal,0.0,23,Female,U00966,1
1,248.1,248.1,Artificial Intelligence,Beginner,1.2,1,1.0,0.0,1.0,PayPal,248.1,29,Male,U00969,1
1,57.32,57.32,Web Development,Advanced,4.74,1,1.0,2.0,1.0,Bank Transfer,57.32,22,Male,U00973,1
1,0.0,0.0,Digital Marketing,Intermediate,4.66,1,1.0,1.0,1.0,Bank Transfer,0.0,31,Male,U00974,1
1,0.0,0.0,Web Development,Beginner,3.32,1,1.0,0.0,1.0,PayPal,0.0,35,Female,U00975,1
1,0.0,0.0,Design,Beginner,4.51,1,1.0,0.0,1.0,Bank Transfer,0.0,18,Male,U00978,1
1,346.71,346.71,Project Management,Advanced,1.23,1,1.0,2.0,1.0,PayPal,346.71,27,Female,U00982,1
1,0.0,0.0,Machine Learning,Advanced,1.81,1,1.0,2.0,1.0,Credit Card,0.0,21,Male,U00985,1
1,0.0,0.0,Digital Marketing,Beginner,4.44,1,1.0,0.0,1.0,PayPal,0.0,27,Female,U00987,1
1,0.0,0.0,Finance,Intermediate,4.1,1,1.0,1.0,1.0,Credit Card,0.0,20,Male,U00990,1
1,89.59,89.59,Artificial Intelligence,Intermediate,2.68,1,1.0,1.0,1.0,PayPal,89.59,30,Male,U00991,1
1,326.02,326.02,Business,Intermediate,2.69,1,1.0,1.0,1.0,Credit Card,326.02,17,Male,U00993,1
1,0.0,0.0,Digital Marketing,Intermediate,4.66,1,1.0,1.0,1.0,Credit Card,0.0,24,Male,U00996,1
1,119.04,119.04,Finance,Intermediate,2.75,1,1.0,1.0,1.0,PayPal,119.04,19,Male,U01005,1
1,0.0,0.0,Finance,Intermediate,4.1,1,1.0,1.0,1.0,Bank Transfer,0.0,30,Male,U01007,1
1,0.78,0.78,Machine Learning,Advanced,3.89,1,1.0,2.0,1.0,Credit Card,0.78,15,Female,U01009,1
1,0.0,0.0,Design,Advanced,2.61,1,1.0,2.0,1.0,Bank Transfer,0.0,35,Female,U01010,1
1,248.1,248.1,Artificial Intelligence,Beginner,1.2,1,1.0,0.0,1.0,Bank Transfer,248.1,18,Male,U01011,1
1,327.99,327.99,Project Management,Beginner,1.51,1,1.0,0.0,1.0,Credit Card,327.99,35,Female,U01012,1
1,119.04,119.04,Finance,Intermediate,2.75,1,1.0,1.0,1.0,Bank Transfer,119.04,15,Male,U01029,1
1,342.61,342.61,Project Management,Intermediate,4.84,1,1.0,1.0,1.0,PayPal,342.61,33,Male,U01038,1
1,285.05,285.05,Business,Beginner,1.96,1,1.0,0.0,1.0,PayPal,285.05,21,Female,U01040,1
1,0.0,0.0,Web Development,Advanced,2.67,1,1.0,2.0,1.0,Bank Transfer,0.0,23,Female,U01041,1
1,0.0,0.0,Project Management,Intermediate,3.45,1,1.0,1.0,1.0,Credit Card,0.0,26,Male,U01042,1
1,0.0,0.0,Web Development,Advanced,2.67,1,1.0,2.0,1.0,PayPal,0.0,31,Female,U01044,1
1,53.86,53.86,Finance,Beginner,2.47,1,1.0,0.0,1.0,Bank Transfer,53.86,28,Female,U01046,1
1,0.0,0.0,Design,Beginner,4.51,1,1.0,0.0,1.0,PayPal,0.0,29,Female,U01047,1
1,0.0,0.0,Cybersecurity,Intermediate,1.91,1,1.0,1.0,1.0,Credit Card,0.0,25,Female,U01050,1
1,0.0,0.0,Data Science,Intermediate,3.02,1,1.0,1.0,1.0,Credit Card,0.0,26,Female,U01053,1
1,0.0,0.0,Finance,Intermediate,4.1,1,1.0,1.0,1.0,PayPal,0.0,33,Male,U01057,1
1,119.04,119.04,Finance,Intermediate,2.75,1,1.0,1.0,1.0,Credit Card,119.04,34,Female,U01060,1
1,0.0,0.0,Design,Advanced,4.45,1,1.0,2.0,1.0,Credit Card,0.0,22,Female,U01062,1
1,0.0,0.0,Web Development,Advanced,2.67,1,1.0,2.0,1.0,Credit Card,0.0,31,Female,U01063,1
1,0.0,0.0,Cybersecurity,Intermediate,1.91,1,1.0,1.0,1.0,Bank Transfer,0.0,17,Male,U01067,1
1,0.0,0.0,Cybersecurity,Beginner,4.94,1,1.0,0.0,1.0,Credit Card,0.0,35,Male,U01069,1
1,0.0,0.0,Finance,Beginner,4.14,1,1.0,0.0,1.0,PayPal,0.0,32,Male,U01070,1
1,0.0,0.0,Finance,Advanced,1.59,1,1.0,2.0,1.0,Bank Transfer,0.0,26,Female,U01074,1
1,0.0,0.0,Design,Advanced,4.45,1,1.0,2.0,1.0,Credit Card,0.0,20,Male,U01076,1
1,117.68,117.68,Data Science,Advanced,2.57,1,1.0,2.0,1.0,Credit Card,117.68,30,Female,U01080,1
1,326.02,326.02,Business,Intermediate,2.69,1,1.0,1.0,1.0,Bank Transfer,326.02,26,Female,U01081,1
1,0.0,0.0,Finance,Intermediate,4.1,1,1.0,1.0,1.0,PayPal,0.0,25,Male,U01082,1
1,117.68,117.68,Data Science,Advanced,2.57,1,1.0,2.0,1.0,Credit Card,117.68,29,Female,U01086,1
1,299.57,299.57,Data Science,Beginner,3.74,1,1.0,0.0,1.0,Credit Card,299.57,19,Male,U01087,1
1,0.0,0.0,Programming,Beginner,3.85,1,1.0,0.0,1.0,PayPal,0.0,23,Female,U01093,1
1,0.0,0.0,Web Development,Advanced,2.67,1,1.0,2.0,1.0,Bank Transfer,0.0,29,Female,U01097,1
1,0.0,0.0,Marketing,Advanced,4.79,1,1.0,2.0,1.0,Bank Transfer,0.0,35,Female,U01099,1
1,0.78,0.78,Machine Learning,Advanced,3.89,1,1.0,2.0,1.0,Credit Card,0.78,29,Male,U01104,1
1,0.0,0.0,Cybersecurity,Advanced,2.38,1,1.0,2.0,1.0,Credit Card,0.0,27,Male,U01105,1
1,327.99,327.99,Project Management,Beginner,1.51,1,1.0,0.0,1.0,PayPal,327.99,31,Male,U01106,1
1,0.0,0.0,Artificial Intelligence,Beginner,3.64,1,1.0,0.0,1.0,PayPal,0.0,30,Female,U01107,1
1,0.0,0.0,Machine Learning,Beginner,1.13,1,1.0,0.0,1.0,Bank Transfer,0.0,31,Male,U01111,1
1,212.39,212.39,Digital Marketing,Advanced,3.15,1,1.0,2.0,1.0,PayPal,212.39,24,Female,U01112,1
1,487.92,487.92,Business,Advanced,3.64,1,1.0,2.0,1.0,Credit Card,487.92,22,Female,U01113,1
1,0.0,0.0,Data Science,Intermediate,3.02,1,1.0,1.0,1.0,PayPal,0.0,32,Male,U01114,1
1,327.99,327.99,Project Management,Beginner,1.51,1,1.0,0.0,1.0,Bank Transfer,327.99,18,Male,U01115,1
1,0.0,0.0,Finance,Advanced,1.59,1,1.0,2.0,1.0,PayPal,0.0,21,Female,U01116,1
1,0.0,0.0,Programming,Intermediate,2.43,1,1.0,1.0,1.0,PayPal,0.0,23,Female,U01117,1
1,119.04,119.04,Finance,Intermediate,2.75,1,1.0,1.0,1.0,PayPal,119.04,31,Male,U01118,1
1,0.0,0.0,Programming,Intermediate,2.43,1,1.0,1.0,1.0,Credit Card,0.0,17,Female,U01119,1
1,117.68,117.68,Data Science,Advanced,2.57,1,1.0,2.0,1.0,Bank Transfer,117.68,20,Male,U01121,1
1,326.02,326.02,Business,Intermediate,2.69,1,1.0,1.0,1.0,PayPal,326.02,28,Female,U01129,1
1,53.86,53.86,Finance,Beginner,2.47,1,1.0,0.0,1.0,Bank Transfer,53.86,28,Male,U01130,1
1,0.0,0.0,Design,Beginner,4.51,1,1.0,0.0,1.0,Bank Transfer,0.0,35,Female,U01133,1
1,0.0,0.0,Programming,Beginner,3.85,1,1.0,0.0,1.0,Credit Card,0.0,22,Female,U01139,1
1,119.04,119.04,Finance,Intermediate,2.75,1,1.0,1.0,1.0,Bank Transfer,119.04,29,Female,U01140,1
1,276.37,276.37,Design,Advanced,2.72,1,1.0,2.0,1.0,Credit Card,276.37,17,Female,U01141,1
1,472.28,472.28,Programming,Beginner,4.74,1,1.0,0.0,1.0,PayPal,472.28,15,Female,U01145,1
1,0.0,0.0,Programming,Intermediate,2.43,1,1.0,1.0,1.0,Credit Card,0.0,15,Male,U01147,1
1,53.86,53.86,Finance,Beginner,2.47,1,1.0,0.0,1.0,Credit Card,53.86,20,Male,U01150,1
1,346.71,346.71,Project Management,Advanced,1.23,1,1.0,2.0,1.0,Credit Card,346.71,34,Male,U01152,1
1,342.61,342.61,Project Management,Intermediate,4.84,1,1.0,1.0,1.0,Credit Card,342.61,15,Female,U01153,1
1,0.0,0.0,Marketing,Intermediate,4.72,1,1.0,1.0,1.0,PayPal,0.0,26,Female,U01159,1
1,0.0,0.0,Web Development,Advanced,2.67,1,1.0,2.0,1.0,Credit Card,0.0,25,Female,U01164,1
1,37.89,37.89,Web Development,Advanced,1.3,1,1.0,2.0,1.0,Bank Transfer,37.89,27,Female,U01168,1
1,0.0,0.0,Machine Learning,Intermediate,4.73,1,1.0,1.0,1.0,Credit Card,0.0,31,Female,U01169,1
1,327.99,327.99,Project Management,Beginner,1.51,1,1.0,0.0,1.0,Credit Card,327.99,19,Male,U01171,1
1,0.0,0.0,Design,Advanced,1.52,1,1.0,2.0,1.0,Credit Card,0.0,20,Female,U01175,1
1,0.0,0.0,Programming,Beginner,3.85,1,1.0,0.0,1.0,Bank Transfer,0.0,27,Female,U01181,1
1,53.86,53.86,Finance,Beginner,2.47,1,1.0,0.0,1.0,Bank Transfer,53.86,31,Male,U01184,1
1,0.0,0.0,Artificial Intelligence,Beginner,3.64,1,1.0,0.0,1.0,Credit Card,0.0,34,Male,U01186,1
1,0.0,0.0,Cybersecurity,Advanced,2.38,1,1.0,2.0,1.0,Bank Transfer,0.0,35,Female,U01187,1
1,0.0,0.0,Machine Learning,Intermediate,1.73,1,1.0,1.0,1.0,Bank Transfer,0.0,24,Male,U01188,1
1,0.0,0.0,Cybersecurity,Beginner,4.94,1,1.0,0.0,1.0,PayPal,0.0,31,Male,U01190,1
1,472.28,472.28,Programming,Beginner,4.74,1,1.0,0.0,1.0,Credit Card,472.28,28,Female,U01191,1
1,0.0,0.0,Marketing,Intermediate,4.11,1,1.0,1.0,1.0,Bank Transfer,0.0,20,Female,U01192,1
1,487.92,487.92,Business,Advanced,3.64,1,1.0,2.0,1.0,Credit Card,487.92,23,Male,U01195,1
1,0.0,0.0,Design,Advanced,1.52,1,1.0,2.0,1.0,Bank Transfer,0.0,33,Female,U01198,1
1,0.0,0.0,Web Development,Advanced,2.67,1,1.0,2.0,1.0,Credit Card,0.0,17,Female,U01199,1
1,37.89,37.89,Web Development,Advanced,1.3,1,1.0,2.0,1.0,PayPal,37.89,15,Female,U01206,1
1,0.0,0.0,Machine Learning,Intermediate,4.73,1,1.0,1.0,1.0,PayPal,0.0,30,Female,U01207,1
1,0.0,0.0,Marketing,Intermediate,4.11,1,1.0,1.0,1.0,PayPal,0.0,27,Female,U01208,1
1,0.0,0.0,Design,Advanced,4.45,1,1.0,2.0,1.0,Bank Transfer,0.0,18,Female,U01212,1
1,177.34,177.34,Digital Marketing,Advanced,3.89,1,1.0,2.0,1.0,Credit Card,177.34,20,Female,U01213,1
1,490.9,490.9,Artificial Intelligence,Beginner,4.55,1,1.0,0.0,1.0,Credit Card,490.9,15,Female,U01215,1
1,0.0,0.0,Marketing,Intermediate,4.11,1,1.0,1.0,1.0,Credit Card,0.0,25,Female,U01217,1
1,117.68,117.68,Data Science,Advanced,2.57,1,1.0,2.0,1.0,Bank Transfer,117.68,16,Male,U01219,1
1,285.05,285.05,Business,Beginner,1.96,1,1.0,0.0,1.0,PayPal,285.05,29,Female,U01220,1
1,0.0,0.0,Digital Marketing,Intermediate,4.66,1,1.0,1.0,1.0,Bank Transfer,0.0,23,Female,U01223,1
1,327.99,327.99,Project Management,Beginner,1.51,1,1.0,0.0,1.0,Credit Card,327.99,15,Male,U01227,1
1,0.0,0.0,Marketing,Advanced,2.98,1,1.0,2.0,1.0,PayPal,0.0,27,Male,U01234,1
1,0.0,0.0,Data Science,Intermediate,3.6,1,1.0,1.0,1.0,Credit Card,0.0,20,Female,U01236,1
1,0.0,0.0,Data Science,Intermediate,3.6,1,1.0,1.0,1.0,PayPal,0.0,35,Male,U01238,1
1,0.0,0.0,Machine Learning,Advanced,1.81,1,1.0,2.0,1.0,Credit Card,0.0,16,Male,U01240,1
1,0.0,0.0,Artificial Intelligence,Beginner,3.64,1,1.0,0.0,1.0,PayPal,0.0,35,Male,U01245,1
1,212.39,212.39,Digital Marketing,Advanced,3.15,1,1.0,2.0,1.0,Bank Transfer,212.39,17,Male,U01253,1
1,0.0,0.0,Machine Learning,Advanced,1.81,1,1.0,2.0,1.0,Bank Transfer,0.0,23,Male,U01254,1
1,0.0,0.0,Programming,Intermediate,2.43,1,1.0,1.0,1.0,Credit Card,0.0,32,Male,U01256,1
1,490.9,490.9,Artificial Intelligence,Beginner,4.55,1,1.0,0.0,1.0,PayPal,490.9,17,Female,U01263,1
1,0.0,0.0,Cybersecurity,Beginner,4.94,1,1.0,0.0,1.0,PayPal,0.0,15,Male,U01264,1
1,0.0,0.0,Design,Advanced,4.45,1,1.0,2.0,1.0,Credit Card,0.0,16,Female,U01272,1
1,0.0,0.0,Artificial Intelligence,Beginner,3.64,1,1.0,0.0,1.0,Bank Transfer,0.0,31,Female,U01273,1
1,346.71,346.71,Project Management,Advanced,1.23,1,1.0,2.0,1.0,Credit Card,346.71,32,Female,U01274,1
1,0.0,0.0,Cybersecurity,Beginner,4.94,1,1.0,0.0,1.0,Bank Transfer,0.0,35,Male,U01275,1
1,0.0,0.0,Machine Learning,Advanced,1.81,1,1.0,2.0,1.0,Credit Card,0.0,15,Male,U01283,1
1,0.0,0.0,Design,Advanced,2.61,1,1.0,2.0,1.0,Credit Card,0.0,35,Female,U01289,1
1,0.0,0.0,Web Development,Advanced,2.67,1,1.0,2.0,1.0,Credit Card,0.0,29,Male,U01292,1
1,394.26,394.26,Cybersecurity,Intermediate,1.35,1,1.0,1.0,1.0,Credit Card,394.26,33,Male,U01293,1
1,0.0,0.0,Design,Advanced,2.61,1,1.0,2.0,1.0,PayPal,0.0,30,Male,U01294,1
1,0.0,0.0,Project Management,Beginner,4.68,1,1.0,0.0,1.0,Bank Transfer,0.0,21,Female,U01296,1
1,0.0,0.0,Digital Marketing,Beginner,4.44,1,1.0,0.0,1.0,PayPal,0.0,22,Female,U01298,1
1,0.0,0.0,Marketing,Intermediate,4.72,1,1.0,1.0,1.0,Credit Card,0.0,28,Female,U01299,1
1,0.0,0.0,Web Development,Advanced,2.67,1,1.0,2.0,1.0,Bank Transfer,0.0,22,Male,U01306,1
1,0.0,0.0,Design,Advanced,4.45,1,1.0,2.0,1.0,Bank Transfer,0.0,16,Female,U01307,1
1,0.0,0.0,Cybersecurity,Advanced,2.38,1,1.0,2.0,1.0,Credit Card,0.0,23,Male,U01308,1
1,327.99,327.99,Project Management,Beginner,1.51,1,1.0,0.0,1.0,PayPal,327.99,27,Male,U01311,1
1,0.0,0.0,Design,Advanced,2.61,1,1.0,2.0,1.0,PayPal,0.0,16,Male,U01312,1
1,0.0,0.0,Business,Advanced,3.15,1,1.0,2.0,1.0,Credit Card,0.0,31,Female,U01316,1
1,0.0,0.0,Marketing,Intermediate,4.72,1,1.0,1.0,1.0,Credit Card,0.0,25,Male,U01319,1
1,0.0,0.0,Digital Marketing,Intermediate,4.66,1,1.0,1.0,1.0,PayPal,0.0,24,Male,U01324,1
1,487.92,487.92,Business,Advanced,3.64,1,1.0,2.0,1.0,Credit Card,487.92,23,Male,U01327,1
1,248.1,248.1,Artificial Intelligence,Beginner,1.2,1,1.0,0.0,1.0,Credit Card,248.1,27,Male,U01328,1
1,0.0,0.0,Design,Advanced,2.61,1,1.0,2.0,1.0,Bank Transfer,0.0,15,Male,U01333,1
1,0.0,0.0,Machine Learning,Intermediate,4.73,1,1.0,1.0,1.0,PayPal,0.0,16,Female,U01335,1
1,0.0,0.0,Web Development,Beginner,2.2,1,1.0,0.0,1.0,Credit Card,0.0,19,Male,U01345,1
1,0.0,0.0,Machine Learning,Intermediate,1.73,1,1.0,1.0,1.0,Credit Card,0.0,26,Male,U01349,1
1,0.0,0.0,Web Development,Beginner,2.2,1,1.0,0.0,1.0,PayPal,0.0,20,Female,U01353,1
1,0.78,0.78,Machine Learning,Advanced,3.89,1,1.0,2.0,1.0,Credit Card,0.78,28,Female,U01357,1
1,119.04,119.04,Finance,Intermediate,2.75,1,1.0,1.0,1.0,Credit Card,119.04,22,Female,U01360,1
1,0.0,0.0,Web Development,Beginner,2.2,1,1.0,0.0,1.0,Credit Card,0.0,31,Male,U01361,1
1,0.0,0.0,Finance,Advanced,1.59,1,1.0,2.0,1.0,Bank Transfer,0.0,29,Female,U01366,1
1,0.0,0.0,Data Science,Intermediate,3.02,1,1.0,1.0,1.0,Credit Card,0.0,22,Male,U01371,1
1,0.0,0.0,Digital Marketing,Intermediate,4.66,1,1.0,1.0,1.0,Credit Card,0.0,19,Female,U01372,1
1,0.0,0.0,Cybersecurity,Intermediate,3.93,1,1.0,1.0,1.0,PayPal,0.0,24,Male,U01373,1
1,0.0,0.0,Digital Marketing,Beginner,2.14,1,1.0,0.0,1.0,PayPal,0.0,32,Female,U01374,1
1,0.0,0.0,Project Management,Beginner,4.68,1,1.0,0.0,1.0,Bank Transfer,0.0,28,Male,U01376,1
1,37.89,37.89,Web Development,Advanced,1.3,1,1.0,2.0,1.0,Credit Card,37.89,26,Male,U01380,1
1,0.0,0.0,Finance,Beginner,4.14,1,1.0,0.0,1.0,PayPal,0.0,15,Male,U01381,1
1,0.0,0.0,Cybersecurity,Intermediate,3.93,1,1.0,1.0,1.0,PayPal,0.0,32,Male,U01383,1
1,487.92,487.92,Business,Advanced,3.64,1,1.0,2.0,1.0,Credit Card,487.92,16,Male,U01386,1
1,0.0,0.0,Data Science,Beginner,3.65,1,1.0,0.0,1.0,Credit Card,0.0,21,Female,U01387,1
1,0.0,0.0,Programming,Beginner,3.85,1,1.0,0.0,1.0,PayPal,0.0,30,Male,U01389,1
1,0.0,0.0,Business,Advanced,3.15,1,1.0,2.0,1.0,Credit Card,0.0,30,Male,U01391,1
1,0.0,0.0,Data Science,Intermediate,3.02,1,1.0,1.0,1.0,Credit Card,0.0,30,Male,U01393,1
1,0.0,0.0,Web Development,Advanced,2.67,1,1.0,2.0,1.0,Credit Card,0.0,23,Female,U01398,1
1,0.0,0.0,Artificial Intelligence,Beginner,3.64,1,1.0,0.0,1.0,Bank Transfer,0.0,21,Female,U01400,1
1,0.0,0.0,Cybersecurity,Intermediate,1.91,1,1.0,1.0,1.0,PayPal,0.0,27,Male,U01403,1
1,0.0,0.0,Web Development,Advanced,2.67,1,1.0,2.0,1.0,Credit Card,0.0,18,Female,U01404,1
1,0.0,0.0,Web Development,Advanced,2.67,1,1.0,2.0,1.0,Bank Transfer,0.0,21,Female,U01406,1
1,0.0,0.0,Marketing,Intermediate,4.72,1,1.0,1.0,1.0,Credit Card,0.0,34,Female,U01407,1
1,37.89,37.89,Web Development,Advanced,1.3,1,1.0,2.0,1.0,Bank Transfer,37.89,17,Male,U01410,1
1,0.0,0.0,Machine Learning,Intermediate,1.73,1,1.0,1.0,1.0,Credit Card,0.0,24,Male,U01413,1
1,0.0,0.0,Design,Advanced,4.45,1,1.0,2.0,1.0,Credit Card,0.0,20,Female,U01418,1
1,0.0,0.0,Design,Advanced,4.45,1,1.0,2.0,1.0,Credit Card,0.0,25,Male,U01423,1
